A212_02-023	Petra a ouezer diwar-benn orin Naoned ?	Petra a ouezer diwar-benn orin Naoned ?	# 'pe.tra a 'we.zɛr di.'war.bɛn 'o.rin 'nɑ̃w.nɛt #	1	1	0	session_2/texts/sentences/2_mozilla_common_voice_texts_questions.txt
A212_02-024	Petra hoc'h eus graet ?	Petra hoc'h eus graet ?	# 'pe.tra oh øs grɛ:t #	1	1	0	session_2/texts/sentences/2_mozilla_common_voice_texts_questions.txt
A212_02-025	Petra 'vo da verenn ?	Petra 'vo da verenn ?	# 'pe.tra vo dɑ 've.rɛn #	1	1	0	session_2/texts/sentences/2_mozilla_common_voice_texts_questions.txt
A212_02-026	Piv eo-eñ ?	Piv eo-eñ ?	# piw 'e.wẽ #	1	1	0	session_2/texts/sentences/2_mozilla_common_voice_texts_questions.txt
A212_02-027	Piv oc'h ?	Piv oc'h ?	# piw ɔx #	1	1	0	session_2/texts/sentences/2_mozilla_common_voice_texts_questions.txt
A212_02-028	Tammoù lizheroù en deus evit ho tad ?	Tammoù lizheroù en deus evit ho tad ?	# 'tɑ̃.mu li.'ze.ru en døz 'e.vit o tɑ:t #	1	1	0	session_2/texts/sentences/2_mozilla_common_voice_texts_questions.txt
A212_02-029	Ur skol divyezhek a zo e Pleskob ?	Ur skol divyezhek a zo e Pleskob ?	# œr sko:l diw.'je.zɛg a zo e 'ple.skop #	1	1	0	session_2/texts/sentences/2_mozilla_common_voice_texts_questions.txt
A212_02-030	Video : petra a vez graet gant implijidi an hentoù bageal ?	Video : petra a vez graet gant implijidi an hentoù bageal ?	# vi.'de.o # 'pe.tra a ve:s grɛ:t gɑ̃n im.pli.'ʒi.di ɑ̃n 'hɛn.tu bag.'e.al #	1	1	0	session_2/texts/sentences/2_mozilla_common_voice_texts_questions.txt
A212_03-001	div daol zu .	div daol zu.	# diw dɔl zy #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-002	Estreget rener an embregerezh , aet int kuit holl .	Estreget rener an embregerezh, aet int kuit holl.	# e.'streg.ɛt 're.nɛr ɑ̃n em.breg.'ɛ.rɛs # ɛ:d in kɥit ɔl #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-003	Ar gwir zo gantañ .	Ar gwir zo gantañ.	# ar gwi:r zo 'gɑ̃n.tɑ̃ #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-004	ar re-hont .	ar re-hont.	# ar 'reh.õnt #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-005	Hag evel-se eo e vez graet an traoù .	Hag evel-se eo e vez graet an traoù.	# ag 'e.vɛl.se ɛw e ve:s grɛ:d ɑ̃n trɔw #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-006	tri olifant du warn-ugent .	tri olifant du warn-ugent.	# tri: o.'li.fɑ̃n dy war.'nyg.ɛnt #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-007	da re votoù .	da re votoù.	# dɑ re: 'vɔ.tu #	1	1	1	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-008	Mat eo an holl , diaes eo choaz .	Mat eo an holl, diaes eo choaz.	# mɑ:d ɛw ɑ̃n ɔl # 'di.ɛz ɛw ʃwɑ:s #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-009	da zorn .	da zorn.	# dɑ zɔrn #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-010	N'eus urzhiataer ebet er gêr .	N'eus urzhiataer ebet er gêr.	# nøz yr.'zja.tɛr 'e.bed er gɛr #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-011	ker e koust .	ker e koust.	# ke:r e kust #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-012	Ma ne c'hell ket ar vugale c'hoari , e vo dav kavout un dra all .	Ma ne c'hell ket ar vugale c'hoari, e vo dav kavout un dra all.	# ma ne xɛl ked ar vyg.'ɑ.le 'xwɑ.ri # e vo daw 'kɑ.vud œn drɑ al #	1	1	1	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-013	An dud a chome da labourat evit pennadoù hir pe hiroc'h .	An dud a chome da labourat evit pennadoù hir pe hiroc'h.	# ɑ̃n dyd a 'ʃõ.me dɑ la.'bu.rad 'e.vit pɛ.'na.du hi:r pe 'hi.rɔx #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-014	Mergletoc'h .	Mergletoc'h.	# mɛrg.'le.tɔx #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-015	int a gare .	int a gare.	# ind a 'gɑ.re #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-016	teir zaol warn-ugent .	teir zaol warn-ugent.	# tɛjr zɔl war.'nyg.ɛnt #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-017	ur stal traoù kozh .	ur stal traoù kozh.	# œr stɑ:l trɔw kos #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-018	Hag evel-se e vez kollet amzer .	Hag evel-se e vez kollet amzer.	# ag 'e.vɛl.se e ve:s 'kɔ.lɛd 'ɑ̃m.zɛr #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-019	amzer yen zo .	amzer yen zo.	# 'ɑ̃m.zɛr je:n zo #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-020	Meurlarjez e Lannuon .	Meurlarjez e Lannuon.	# mœr.'lar.ʒɛz e lɑ̃.'ny.õn #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-021	En abati ar Releg .	En abati ar Releg.	# en a.'ba.ti ar 're.lɛk #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-022	Gallout a ran neuial .	Gallout a ran neuial.	# 'ga.lud a rɑ̃:n 'nø.jal #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-023	Ouzhpenn div verc'h en deus .	Ouzhpenn div verc'h en deus.	# 'u.spɛn diw vɛrh en døs #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-024	he c'hambr .	he c'hambr.	# e xɑ̃mbr #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-025	Seizh , Eizh , Nav , Dek .	Seizh, Eizh, Nav, Dek.	# sɛjs # ɛjs # naw # dek #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-026	homañ eo da hini .	homañ eo da hini.	# 'hõ.mɑ̃ ɛw dɑ 'hi.ni #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-027	Ur B .	Ur b.	# œr be #	1	1	1	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-028	warc'hoazh e pesketint .	warc'hoazh e pesketint.	# 'warx.waz e pe.'ske.tint #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-029	Amzer gaer zo .	Amzer gaer zo.	# 'ɑ̃m.zɛr gɛr zo #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-030	mar gallfemp kas an traoù d'an dud hiziv e vefe brav .	mar gallfemp kas an traoù d'an dud hiziv e vefe brav.	# mɑ:r 'gal.fɛm kaz ɑ̃n trɔw dɑ̃n dyd 'hi.ziw e 've.fe braw #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-031	unan bennak .	unan bennak.	# 'y.nɑ̃n 'bɛ.nak #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-032	Daou vras .	Daou vras.	# dɔw vrɑs #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-033	debriñ a reomp frouezh .	debriñ a reomp frouezh.	# 'de.bri a rewm frwe:s #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-034	Sandra eo-hi .	Sandra eo-hi.	# 'sɑ̃n.dra 'ewh.i #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-035	da amzer a gavez hir .	da amzer a gavez hir.	# dɑ 'ɑ̃m.zɛr a 'ga.vɛs hi:r #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-036	Mui-ouzh-mui .	Mui-ouzh-mui.	# mɥi.'uz.mɥi #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-037	dont a rin dilun .	dont a rin dilun.	# dõnd a ri:n 'di.lyn #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-038	Kudennek eo .	Kudennek eo.	# ky.'dɛ.nɛg ɛw #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-039	Ne brenin-me ket anezhañ .	Ne brenin-me ket anezhañ.	# ne 'bre.nin.me ked ɑ̃.'ne.zɑ̃ #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-040	Goulenn a ra ma paeo .	Goulenn a ra ma paeo.	# 'gu.lɛn a ra ma 'pɛ.o #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-041	O komz saozneg emañ ar baotred-se .	O komz saozneg emañ ar baotred-se.	# o kõms 'soz.nɛg 'e.mɑ̃ ar 'bɔ.tred.se #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-042	Barbara eo-hi .	Barbara eo-hi.	# bar.'bɑ.ra 'ewh.i #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-043	ur re bennak .	ur re bennak.	# œr re: 'bɛ.nak #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-044	Ned a ket gwall vat .	Ned a ket gwall vat.	# ned a ket gwal vat #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-045	un tamm .	un tamm.	# œn tɑ̃m #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-046	Republik Perou .	Republik Perou.	# re.'py.blik 'pe.ru #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-047	Torret eo bet ar prenestr gantañ .	Torret eo bet ar prenestr gantañ.	# 'tɔ.rɛd ɛw bed ar 'pre.nɛst 'gɑ̃n.tɑ̃ #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-048	unan ha tregont .	unan ha tregont.	# 'y.nɑ̃n a 'treg.õnt #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-049	Ni zo holl triwec'h vloaz .	Ni zo holl triwec'h vloaz.	# ni: zo ɔl 'tri.wɛx vlwas #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-050	da Sul e vez serr .	da Sul e vez serr.	# dɑ sy:l e ve:s sɛ:r #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-051	Ret eo din mont .	Ret eo din mont.	# red ɛw din mõnt #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-052	Pa'z int partiet .	Pa'z int partiet.	# paz in 'par.tjɛt #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-053	Lakaet e vez an dilhad da sec'hañ .	Lakaet e vez an dilhad da sec'hañ.	# 'la.kɛd e ve:z ɑ̃n 'diʎ.at dɑ 'seh.ɑ̃ #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-054	N'eus ket bet kalz a c'hlav .	N'eus ket bet kalz a c'hlav.	# nøs ket bet kalz a xlaw #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-055	Etre tout .	Etre tout.	# 'e.tre tut #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-056	Emaon o chom er Stadoù-Unanet , e-kichen Washington .	Emaon o chom er Stadoù-Unanet, e-kichen Washington.	# e.'ma.õn o ʃɔm er sta.du.y.'nɑ̃.nɛt # e.'kiʃ.ɛn waʃ.'iŋg.tɔn #	1	1	1	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-057	yen eo anezhi .	yen eo anezhi.	# je:n ɛw ɑ̃.'ne.zi #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-058	E soñj-eñ .	E soñj-eñ.	# e 'sõ.ʒẽ #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-059	Kreñv eo unan anezho , egile zo gwan .	Kreñv eo unan anezho, egile zo gwan.	# krẽ: ɛw 'y.nɑ̃n ɑ̃.'ne.zo # eg.'i.le zo gwɑ̃:n #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-060	Prenestr hon ti .	Prenestr hon ti.	# 'pre.nɛst õn ti: #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-061	ar pajennoù tri ha tregont ha daou warn-ugent .	ar pajennoù tri ha tregont ha daou warn-ugent.	# ar pɑ.'ʒɛ.nu tri: a 'treg.õnt a dɔw war.'nyg.ɛnt #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-062	Rouantelezh an Aotrou Doue .	Rouantelezh an Aotrou Doue.	# ru.ɑ̃n.'tɛ.lez ɑ̃n 'ɔ.tru 'du.e #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-063	mont a rin da zebriñ bremaik .	mont a rin da zebriñ bremaik.	# mõnd a ri:n dɑ 'ze.bri 'bre.majk #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-064	Unan vras .	Unan vras.	# 'y.nɑ̃n vrɑs #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-065	dor ar gambr eo a oa chomet digor .	dor ar gambr eo a oa chomet digor.	# do:r ar gɑ̃mbr ɛw a wa 'ʃõ.mɛt 'dig.ɔr #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-066	Ma implijad on-me , en ur mod .	Ma implijad on-me, en ur mod.	# ma im.'pli.ʒad 'õn.me # en œr mo:t #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-067	E-leizh a yelo kuit a-raok an noz .	E-leizh a yelo kuit a-raok an noz.	# 'e.lɛjz a 'je.lo kɥid 'a.rɔg ɑ̃n no:s #	1	1	1	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-068	da bempvet .	da bempvet.	# dɑ 'bɛm.vet #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-069	Deuet eo hec'h amezeg da brenañ bara eviti .	Deuet eo hec'h amezeg da brenañ bara eviti.	# dø:d ɛw eh ɑ̃.'me.zɛk dɑ 'bre.nɑ̃ 'bɑ.ra e.'vi.ti #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-070	Gwall nebeut a fiziañs am eus ennañ .	Gwall nebeut a fiziañs am eus ennañ.	# gwal 'ne.bød a 'fi.zjɑ̃z ɑ̃m øz 'ɛ.nɑ̃ #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-071	Ar re vras .	Ar re vras.	# ar re: vrɑ:s #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-072	Skuizh-lip .	Skuizh-lip.	# 'skɥi.zlip #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-073	unnek ha pevar-ugent .	unnek ha pevar-ugent.	# 'œ.neg a pe.va.'ryg.ɛnt #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-074	An teul a c'haller pellgargañ n'eo ket bet troet .	An teul a c’haller pellgargañ n’eo ket bet troet.	# ɑ̃n tø:l a 'xa.lɛr pɛlg.'arg.ɑ̃ new ket bet 'tro.ɛt #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-075	Pegement bennak a rastello ne vo biken trawalc'h dezhañ .	Pegement bennak a rastello ne vo biken trawalc'h dezhañ.	# peg.'e.mɛn 'bɛ.nag a ra.'stɛ.lo ne vo 'bi.kɛn 'tra.walx 'de.zɑ̃ #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-076	Bez en devo kement ha ma karo .	Bez en devo kement ha ma karo.	# be:z en 'de.vo 'ke.mɛnt a ma 'kɑ.ro #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-077	An avalaoua .	An avalaoua.	# ɑ̃n a.va.'lɔ.wa #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-078	Daou re zivaskell he deus an nadoz-aer .	Daou re zivaskell he deus an nadoz-aer.	# dɔw re: zi.'wa.skɛl e døz ɑ̃n na.'do.zɛr #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-079	en em welet a raen en dour .	en em welet a raen en dour.	# en ɛm 'we.lɛd a rẽn en du:r #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-080	seizh den warn-ugent .	seizh den warn-ugent.	# sɛjs de:n war.'nyg.ɛnt #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-081	N'eus bus ebet hiziv .	N'eus bus ebet hiziv.	# nøz byz 'e.bet 'hi.ziw #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-082	Un daol skrivañ .	Un daol skrivañ.	# œn dɔl 'skri.vɑ̃ #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-083	Poan dent am eus .	Poan dent am eus.	# pwɑ̃:n dɛnd ɑ̃m øs #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-084	ezhomm hon eus tud a-youl vat , prest da sikour ac'hanomp , pe da reiñ mennozhioù nevez deomp , a-benn aozañ abadennoù a-feson .	ezhomm hon eus tud a-youl vat, prest da sikour ac'hanomp, pe da reiñ mennozhioù nevez deomp, a-benn aozañ abadennoù a-feson.	# 'e.zõm õn øs ty:d 'a.jul vat # prest dɑ 'si.kur ah.'ɑ̃.nõmp # pe dɑ rɛj mɛ.'no.zju 'ne.ves 'de.õmp # 'a.bɛn 'o.zɑ̃ a.bɑ.'dɛ.nu a.'fe.sõn #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-085	dre hon faot .	dre hon faot.	# dre õn fɔt #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-086	Gwellañ ma c'hallez .	Gwellañ ma c'hallez.	# 'gwɛ.lɑ̃ ma 'xa.lɛs #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-087	Ar skoliad kentañ eus e glas eo Goulc'hen .	Ar skoliad kentañ eus e glas eo Goulc'hen.	# ar 'sko.ljat 'kɛn.tɑ̃ øz e glɑ:z ɛw 'gulx.ɛn #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-088	habaskaat a reas he mamm en ur bellgomz dezhi .	habaskaat a reas he mamm en ur bellgomz dezhi.	# a.'ba.skɑd a 're.as e mɑ̃m en œr 'bɛlg.õms 'de.zi #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-089	ho moger .	ho moger.	# o 'mog.ɛr #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-090	ma pesketfent .	ma pesketfent.	# ma pe.'skɛt.fɛnt #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-091	ne welemp ket mat perak e tleemp ober diouzh a lavare .	ne welemp ket mat perak e tleemp ober diouzh a lavare.	# ne 'we.lɛm ket mɑ:t 'pe.rɑg e 'tle.ɛmb 'o.bɛr djuz a la.'vɑ.re #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-092	c'hwi eo .	c'hwi eo.	# xwi: ɛw #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-093	kerzhet o devoa pell a-raok tizhout ar gêr-benn .	kerzhet o devoa pell a-raok tizhout ar gêr-benn.	# 'kɛr.zɛd o 'de.vwa pɛl 'a.rɔk 'ti.zud ar 'gɛr.bɛn #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
A212_03-094	ur paourkaezh den .	ur paourkaezh den.	# œr 'pɔwr.kɛs de:n #	1	1	0	session_2/texts/sentences/3_mozilla_common_voice_texts_others_01.txt
